--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|                                                                                     DescribeInstancePatches                                                                                    |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
||                                                                                            Patches                                                                                           ||
|+----------------+----------------+---------------------------------------------------------+------------+-----------------+-------------------------------------------------------------------+|
|| Classification | InstalledTime  |                          KBId                           | Severity   |      State      |                               Title                               ||
||  Bugfix        |  1521826906.0  |  libcap-ng.x86_64                                       |  None      |  Installed      |  libcap-ng.x86_64:0:0.7.5-4.el7                                   ||
||  Bugfix        |  1570703401.0  |  libcgroup.x86_64                                       |  None      |  Installed      |  libcgroup.x86_64:0:0.41-21.el7                                   ||
||  Bugfix        |  1572864810.0  |  libchamplain.x86_64                                    |  None      |  Installed      |  libchamplain.x86_64:0:0.12.16-2.el7                              ||
||  Bugfix        |  1572864810.0  |  libchamplain-gtk.x86_64                                |  None      |  Installed      |  libchamplain-gtk.x86_64:0:0.12.16-2.el7                          ||
||  Bugfix        |  1572864768.0  |  libcollection.x86_64                                   |  None      |  Installed      |  libcollection.x86_64:0:0.7.0-32.el7                              ||
||  Bugfix        |  1570703369.0  |  libdb.x86_64                                           |  None      |  Installed      |  libdb.x86_64:0:5.3.21-25.el7                                     ||
||  Bugfix        |  1570703376.0  |  libdb-utils.x86_64                                     |  None      |  Installed      |  libdb-utils.x86_64:0:5.3.21-25.el7                               ||
||  Bugfix        |  1572864773.0  |  libdmapsharing.x86_64                                  |  None      |  Installed      |  libdmapsharing.x86_64:0:2.9.37-1.el7                             ||
||  Bugfix        |  1568028357.0  |  libdrm.x86_64                                          |  None      |  Installed      |  libdrm.x86_64:0:2.4.97-2.el7                                     ||
||  Bugfix        |  1572864765.0  |  libdvdnav.x86_64                                       |  None      |  Installed      |  libdvdnav.x86_64:0:5.0.3-1.el7                                   ||
||  Bugfix        |  1572864757.0  |  libdvdread.x86_64                                      |  None      |  Installed      |  libdvdread.x86_64:0:5.0.3-3.el7                                  ||
||  Bugfix        |  1569397947.0  |  libepoxy.x86_64                                        |  None      |  Installed      |  libepoxy.x86_64:0:1.5.2-1.el7                                    ||
||  Bugfix        |  1572864807.0  |  liberation-fonts-common.noarch                         |  None      |  Installed      |  liberation-fonts-common.noarch:1:1.07.2-16.el7                   ||
||  Bugfix        |  1572864807.0  |  liberation-sans-fonts.noarch                           |  None      |  Installed      |  liberation-sans-fonts.noarch:1:1.07.2-16.el7                     ||
||  Bugfix        |  1572864780.0  |  libevdev.x86_64                                        |  None      |  Installed      |  libevdev.x86_64:0:1.5.6-1.el7                                    ||
||  Bugfix        |  1570703387.0  |  libfastjson.x86_64                                     |  None      |  Installed      |  libfastjson.x86_64:0:0.99.4-3.el7                                ||
||  Bugfix        |  1568028351.0  |  libfontenc.x86_64                                      |  None      |  Installed      |  libfontenc.x86_64:0:1.1.3-3.el7                                  ||
||  Bugfix        |  1572864794.0  |  libfprint.x86_64                                       |  None      |  Installed      |  libfprint.x86_64:0:0.8.2-1.el7                                   ||
||  Security      |  1572864823.0  |  libgcab1.x86_64                                        |  Important |  Installed      |  libgcab1.x86_64:0:0.7-4.el7_4                                    ||
||  Bugfix        |  1570703361.0  |  libgcc.x86_64                                          |  None      |  Installed      |  libgcc.x86_64:0:4.8.5-39.el7                                     ||
||  Bugfix        |  1521826907.0  |  libgcrypt.x86_64                                       |  None      |  Installed      |  libgcrypt.x86_64:0:1.5.3-14.el7                                  ||
||  Bugfix        |  1572864838.0  |  libgdata.x86_64                                        |  None      |  Installed      |  libgdata.x86_64:0:0.17.9-1.el7                                   ||
||  Bugfix        |  1572864763.0  |  libgee.x86_64                                          |  None      |  Installed      |  libgee.x86_64:0:0.20.1-1.el7                                     ||
||  Bugfix        |  1572864764.0  |  libgnomekbd.x86_64                                     |  None      |  Installed      |  libgnomekbd.x86_64:0:3.26.0-3.el7                                ||
||  Bugfix        |  1570703425.0  |  libgomp.x86_64                                         |  None      |  Installed      |  libgomp.x86_64:0:4.8.5-39.el7                                    ||
||  Bugfix        |  1572864811.0  |  libgphoto2.x86_64                                      |  None      |  Installed      |  libgphoto2.x86_64:0:2.5.15-3.el7                                 ||
||  Bugfix        |  1572864823.0  |  libgsf.x86_64                                          |  None      |  Installed      |  libgsf.x86_64:0:1.14.26-7.el7                                    ||
||  Bugfix        |  1572864769.0  |  libgtop2.x86_64                                        |  None      |  Installed      |  libgtop2.x86_64:0:2.38.0-3.el7                                   ||
||  Bugfix        |  1569397946.0  |  libgusb.x86_64                                         |  None      |  Installed      |  libgusb.x86_64:0:0.2.9-1.el7                                     ||
||  Bugfix        |  1572864756.0  |  libgweather.x86_64                                     |  None      |  Installed      |  libgweather.x86_64:0:3.28.2-2.el7                                ||
||  Bugfix        |  1572864766.0  |  libgxps.x86_64                                         |  None      |  Installed      |  libgxps.x86_64:0:0.3.0-4.el7                                     ||
||  Bugfix        |  1572864764.0  |  libical.x86_64                                         |  None      |  Installed      |  libical.x86_64:0:3.0.3-2.el7                                     ||
||  Bugfix        |  1521826911.0  |  libidn.x86_64                                          |  None      |  Installed      |  libidn.x86_64:0:1.28-4.el7                                       ||
||  Bugfix        |  1572864776.0  |  libimobiledevice.x86_64                                |  None      |  Installed      |  libimobiledevice.x86_64:0:1.2.0-1.el7                            ||
||  Bugfix        |  1572864828.0  |  libini_config.x86_64                                   |  None      |  Installed      |  libini_config.x86_64:0:1.3.1-32.el7                              ||
||  Bugfix        |  1572864810.0  |  libinput.x86_64                                        |  None      |  Installed      |  libinput.x86_64:0:1.10.7-2.el7                                   ||
||  Bugfix        |  1572864769.0  |  libiscsi.x86_64                                        |  None      |  Installed      |  libiscsi.x86_64:0:1.9.0-7.el7                                    ||
||  Bugfix        |  1568028344.0  |  libjpeg-turbo.x86_64                                   |  None      |  Installed      |  libjpeg-turbo.x86_64:0:1.2.90-8.el7                              ||
||  Bugfix        |  1572864769.0  |  libmediaart.x86_64                                     |  None      |  Installed      |  libmediaart.x86_64:0:1.9.4-1.el7                                 ||
||  Bugfix        |  1572864778.0  |  libmtp.x86_64                                          |  None      |  Installed      |  libmtp.x86_64:0:1.1.14-1.el7                                     ||
||  Bugfix        |  1570703387.0  |  libndp.x86_64                                          |  None      |  Installed      |  libndp.x86_64:0:1.2-9.el7                                        ||
||  Bugfix        |  1521826913.0  |  libnetfilter_conntrack.x86_64                          |  None      |  Installed      |  libnetfilter_conntrack.x86_64:0:1.0.6-1.el7_3                    ||
||  Bugfix        |  1572864827.0  |  libnfsidmap.x86_64                                     |  None      |  Installed      |  libnfsidmap.x86_64:0:0.25-19.el7                                 ||
||  Bugfix        |  1521826907.0  |  libnl3.x86_64                                          |  None      |  Installed      |  libnl3.x86_64:0:3.2.28-4.el7                                     ||
||  Bugfix        |  1521826909.0  |  libnl3-cli.x86_64                                      |  None      |  Installed      |  libnl3-cli.x86_64:0:3.2.28-4.el7                                 ||
||  Bugfix        |  1572864773.0  |  libnm-gtk.x86_64                                       |  None      |  Installed      |  libnm-gtk.x86_64:0:1.8.6-2.el7                                   ||
||  Bugfix        |  1572864767.0  |  libnma.x86_64                                          |  None      |  Installed      |  libnma.x86_64:0:1.8.6-2.el7                                      ||
||  Bugfix        |  1569397952.0  |  libnotify.x86_64                                       |  None      |  Installed      |  libnotify.x86_64:0:0.7.7-1.el7                                   ||
||  Bugfix        |  1572864804.0  |  libosinfo.x86_64                                       |  None      |  Installed      |  libosinfo.x86_64:0:1.1.0-3.el7                                   ||
||  Bugfix        |  1572864828.0  |  libpath_utils.x86_64                                   |  None      |  Installed      |  libpath_utils.x86_64:0:0.2.1-32.el7                              ||
||  Bugfix        |  1568028357.0  |  libpciaccess.x86_64                                    |  None      |  Installed      |  libpciaccess.x86_64:0:0.14-1.el7                                 ||
||  Bugfix        |  1569397945.0  |  libpeas.x86_64                                         |  None      |  Installed      |  libpeas.x86_64:0:1.22.0-1.el7                                    ||
||  Bugfix        |  1572864757.0  |  libplist.x86_64                                        |  None      |  Installed      |  libplist.x86_64:0:1.12-3.el7                                     ||
||  Bugfix        |  1569397952.0  |  libproxy.x86_64                                        |  None      |  Installed      |  libproxy.x86_64:0:0.4.11-11.el7                                  ||
||  Bugfix        |  1572864861.0  |  libproxy-mozjs.x86_64                                  |  None      |  Installed      |  libproxy-mozjs.x86_64:0:0.4.11-11.el7                            ||
||  Bugfix        |  1572864845.0  |  libpurple.x86_64                                       |  None      |  Installed      |  libpurple.x86_64:0:2.10.11-8.el7                                 ||
||  Bugfix        |  1521826936.0  |  libpwquality.x86_64                                    |  None      |  Installed      |  libpwquality.x86_64:0:1.2.3-5.el7                                ||
||  Bugfix        |  1572864769.0  |  librados2.x86_64                                       |  None      |  Installed      |  librados2.x86_64:1:10.2.5-4.el7                                  ||
||  Bugfix        |  1572864769.0  |  librbd1.x86_64                                         |  None      |  Installed      |  librbd1.x86_64:1:10.2.5-4.el7                                    ||
||  Bugfix        |  1572864769.0  |  libref_array.x86_64                                    |  None      |  Installed      |  libref_array.x86_64:0:0.1.5-32.el7                               ||
||  Bugfix        |  1572864775.0  |  libreswan.x86_64                                       |  None      |  Installed      |  libreswan.x86_64:0:3.25-8.1.el7_7                                ||
||  Bugfix        |  1569397948.0  |  libsecret.x86_64                                       |  None      |  Installed      |  libsecret.x86_64:0:0.18.6-1.el7                                  ||
||  Bugfix        |  1570703368.0  |  libselinux.x86_64                                      |  None      |  Installed      |  libselinux.x86_64:0:2.5-14.1.el7                                 ||
||  Bugfix        |  1570703373.0  |  libselinux-python.x86_64                               |  None      |  Installed      |  libselinux-python.x86_64:0:2.5-14.1.el7                          ||
||  Bugfix        |  1570703377.0  |  libselinux-utils.x86_64                                |  None      |  Installed      |  libselinux-utils.x86_64:0:2.5-14.1.el7                           ||
||  Bugfix        |  1570703369.0  |  libsemanage.x86_64                                     |  None      |  Installed      |  libsemanage.x86_64:0:2.5-14.el7                                  ||
||  Bugfix        |  1570703374.0  |  libsemanage-python.x86_64                              |  None      |  Installed      |  libsemanage-python.x86_64:0:2.5-14.el7                           ||
||  Bugfix        |  1570703368.0  |  libsepol.x86_64                                        |  None      |  Installed      |  libsepol.x86_64:0:2.5-10.el7                                     ||
||  Bugfix        |  1572864756.0  |  libsigc++20.x86_64                                     |  None      |  Installed      |  libsigc++20.x86_64:0:2.10.0-1.el7                                ||
||  Bugfix        |  1572864794.0  |  libsmbios.x86_64                                       |  None      |  Installed      |  libsmbios.x86_64:0:2.3.3-8.el7                                   ||
||  Bugfix        |  1572864757.0  |  libsndfile.x86_64                                      |  None      |  Installed      |  libsndfile.x86_64:0:1.0.25-10.el7                                ||
||  Bugfix        |  1569397953.0  |  libsoup.x86_64                                         |  None      |  Installed      |  libsoup.x86_64:0:2.62.2-2.el7                                    ||
||  Bugfix        |  1572864843.0  |  libspectre.x86_64                                      |  None      |  Installed      |  libspectre.x86_64:0:0.2.8-1.el7                                  ||
||  Security      |  1570703374.0  |  libssh2.x86_64                                         |  Important |  Installed      |  libssh2.x86_64:0:1.8.0-3.el7                                     ||
||  Bugfix        |  1570703369.0  |  libstdc++.x86_64                                       |  None      |  Installed      |  libstdc++.x86_64:0:4.8.5-39.el7                                  ||
||  Bugfix        |  1572864754.0  |  libtar.x86_64                                          |  None      |  Installed      |  libtar.x86_64:0:1.2.11-29.el7                                    ||
||  Bugfix        |  1521826922.0  |  libtasn1.x86_64                                        |  None      |  Installed      |  libtasn1.x86_64:0:4.10-1.el7                                     ||
||  Security      |  1568028352.0  |  libtiff.x86_64                                         |  Important |  Installed      |  libtiff.x86_64:0:4.0.3-32.el7                                    ||
||  Bugfix        |  1572864770.0  |  libtirpc.x86_64                                        |  None      |  Installed      |  libtirpc.x86_64:0:0.2.4-0.16.el7                                 ||
||  Bugfix        |  1572864756.0  |  libtool-ltdl.x86_64                                    |  None      |  Installed      |  libtool-ltdl.x86_64:0:2.4.2-22.el7_3                             ||
||  Bugfix        |  1572864764.0  |  libusal.x86_64                                         |  None      |  Installed      |  libusal.x86_64:0:1.1.11-25.el7                                   ||
||  Bugfix        |  1572864776.0  |  libusbmuxd.x86_64                                      |  None      |  Installed      |  libusbmuxd.x86_64:0:1.0.10-5.el7                                 ||
||  Bugfix        |  1569397946.0  |  libusbx.x86_64                                         |  None      |  Installed      |  libusbx.x86_64:0:1.0.21-1.el7                                    ||
||  Bugfix        |  1521826964.0  |  libuser.x86_64                                         |  None      |  Installed      |  libuser.x86_64:0:0.60-9.el7                                      ||
||  Bugfix        |  1572864812.0  |  libuser-python.x86_64                                  |  None      |  Installed      |  libuser-python.x86_64:0:0.60-9.el7                               ||
||  Bugfix        |  1572864767.0  |  libvirt-gconfig.x86_64                                 |  None      |  Installed      |  libvirt-gconfig.x86_64:0:1.0.0-1.el7                             ||
||  Bugfix        |  1572864820.0  |  libvirt-glib.x86_64                                    |  None      |  Installed      |  libvirt-glib.x86_64:0:1.0.0-1.el7                                ||
||  Bugfix        |  1572864820.0  |  libvirt-gobject.x86_64                                 |  None      |  Installed      |  libvirt-gobject.x86_64:0:1.0.0-1.el7                             ||
||  Security      |  1572864754.0  |  libvorbis.x86_64                                       |  Important |  Installed      |  libvorbis.x86_64:1:1.3.3-8.el7.1                                 ||
||  Bugfix        |  1572864809.0  |  libwacom.x86_64                                        |  None      |  Installed      |  libwacom.x86_64:0:0.30-1.el7                                     ||
||  Bugfix        |  1572864809.0  |  libwacom-data.noarch                                   |  None      |  Installed      |  libwacom-data.noarch:0:0.30-1.el7                                ||
||  Bugfix        |  1568028357.0  |  libwayland-client.x86_64                               |  None      |  Installed      |  libwayland-client.x86_64:0:1.15.0-1.el7                          ||
||  Bugfix        |  1569397946.0  |  libwayland-cursor.x86_64                               |  None      |  Installed      |  libwayland-cursor.x86_64:0:1.15.0-1.el7                          ||
||  Bugfix        |  1568028344.0  |  libwayland-server.x86_64                               |  None      |  Installed      |  libwayland-server.x86_64:0:1.15.0-1.el7                          ||
||  Bugfix        |  1572864764.0  |  libwebp.x86_64                                         |  None      |  Installed      |  libwebp.x86_64:0:0.3.0-7.el7                                     ||
||  Bugfix        |  1568028352.0  |  libxcb.x86_64                                          |  None      |  Installed      |  libxcb.x86_64:0:1.13-1.el7                                       ||
||  Bugfix        |  1572864764.0  |  libxklavier.x86_64                                     |  None      |  Installed      |  libxklavier.x86_64:0:5.4-7.el7                                   ||
||  Security      |  1521826904.0  |  libxml2.x86_64                                         |  Important |  Installed      |  libxml2.x86_64:0:2.9.1-6.el7_2.3                                 ||
||  Security      |  1521826938.0  |  libxml2-python.x86_64                                  |  Important |  Installed      |  libxml2-python.x86_64:0:2.9.1-6.el7_2.3                          ||
||  Bugfix        |  1568028344.0  |  libxshmfence.x86_64                                    |  None      |  Installed      |  libxshmfence.x86_64:0:1.2-1.el7                                  ||
||  Bugfix        |  1568028352.0  |  lksctp-tools.x86_64                                    |  None      |  Installed      |  lksctp-tools.x86_64:0:1.0.17-2.el7                               ||
||  Bugfix        |  1572864830.0  |  lldpad.x86_64                                          |  None      |  Installed      |  lldpad.x86_64:0:1.0.1-5.git036e314.el7                           ||
||  Bugfix        |  1572864581.0  |  llvm-private.x86_64                                    |  None      |  Installed      |  llvm-private.x86_64:0:7.0.1-1.el7                                ||
||  Bugfix        |  1572864792.0  |  lsof.x86_64                                            |  None      |  Installed      |  lsof.x86_64:0:4.87-6.el7                                         ||
||  Bugfix        |  1521826907.0  |  lua.x86_64                                             |  None      |  Installed      |  lua.x86_64:0:5.1.4-15.el7                                        ||
||  Bugfix        |  1570703373.0  |  lz4.x86_64                                             |  None      |  Installed      |  lz4.x86_64:0:1.7.5-3.el7                                         ||
||  Bugfix        |  1521826911.0  |  lzo.x86_64                                             |  None      |  Installed      |  lzo.x86_64:0:2.06-8.el7                                          ||
||  Bugfix        |  1521826937.0  |  m2crypto.x86_64                                        |  None      |  Installed      |  m2crypto.x86_64:0:0.21.1-17.el7                                  ||
||  Bugfix        |  1570703387.0  |  make.x86_64                                            |  None      |  Installed      |  make.x86_64:1:3.82-24.el7                                        ||
||  Bugfix        |  1570703424.0  |  man-db.x86_64                                          |  None      |  Installed      |  man-db.x86_64:0:2.6.3-11.el7                                     ||
||  Security      |  1570703375.0  |  mariadb-libs.x86_64                                    |  Important |  Installed      |  mariadb-libs.x86_64:1:5.5.64-1.el7                               ||
||  Bugfix        |  1570703421.0  |  microcode_ctl.x86_64                                   |  None      |  Installed      |  microcode_ctl.x86_64:2:2.1-53.el7                                ||
||  Bugfix        |  1572864774.0  |  mokutil.x86_64                                         |  None      |  Installed      |  mokutil.x86_64:0:15-2.el7                                        ||
||  Bugfix        |  1521826919.0  |  mozjs17.x86_64                                         |  None      |  Installed      |  mozjs17.x86_64:0:17.0.0-20.el7                                   ||
||  Bugfix        |  1572864792.0  |  mtdev.x86_64                                           |  None      |  Installed      |  mtdev.x86_64:0:1.1.5-5.el7                                       ||
||  Bugfix        |  1572864827.0  |  nautilus.x86_64                                        |  None      |  Installed      |  nautilus.x86_64:0:3.26.3.1-6.el7                                 ||
||  Bugfix        |  1572864756.0  |  nautilus-extensions.x86_64                             |  None      |  Installed      |  nautilus-extensions.x86_64:0:3.26.3.1-6.el7                      ||
||  Bugfix        |  1572864861.0  |  nautilus-sendto.x86_64                                 |  None      |  Installed      |  nautilus-sendto.x86_64:1:3.8.6-1.el7                             ||
||  Bugfix        |  1521826917.0  |  ncurses.x86_64                                         |  None      |  Installed      |  ncurses.x86_64:0:5.9-14.20130511.el7_4                           ||
||  Bugfix        |  1521826891.0  |  ncurses-base.noarch                                    |  None      |  Installed      |  ncurses-base.noarch:0:5.9-14.20130511.el7_4                      ||
||  Bugfix        |  1521826902.0  |  ncurses-libs.x86_64                                    |  None      |  Installed      |  ncurses-libs.x86_64:0:5.9-14.20130511.el7_4                      ||
||  Bugfix        |  1572864788.0  |  neon.x86_64                                            |  None      |  Installed      |  neon.x86_64:0:0.30.0-4.el7                                       ||
||  Bugfix        |  1570703402.0  |  net-tools.x86_64                                       |  None      |  Installed      |  net-tools.x86_64:0:2.0-0.25.20131004git.el7                      ||
||  Bugfix        |  1572864791.0  |  netcf-libs.x86_64                                      |  None      |  Installed      |  netcf-libs.x86_64:0:0.2.8-4.el7                                  ||
||  Bugfix        |  1572864767.0  |  nm-connection-editor.x86_64                            |  None      |  Installed      |  nm-connection-editor.x86_64:0:1.8.6-2.el7                        ||
||  Bugfix        |  1572864774.0  |  nmap-ncat.x86_64                                       |  None      |  Installed      |  nmap-ncat.x86_64:2:6.40-19.el7                                   ||
||  Security      |  1570703368.0  |  nspr.x86_64                                            |  Critical  |  Installed      |  nspr.x86_64:0:4.21.0-1.el7                                       ||
||  Bugfix        |  1570703373.0  |  nss-pem.x86_64                                         |  None      |  Installed      |  nss-pem.x86_64:0:1.0.3-7.el7                                     ||
||  Bugfix        |  1570703403.0  |  ntp.x86_64                                             |  None      |  Installed      |  ntp.x86_64:0:4.2.6p5-29.el7                                      ||
||  Bugfix        |  1570703402.0  |  ntpdate.x86_64                                         |  None      |  Installed      |  ntpdate.x86_64:0:4.2.6p5-29.el7                                  ||
||  Bugfix        |  1572864779.0  |  numad.x86_64                                           |  None      |  Installed      |  numad.x86_64:0:0.5-18.20150602git.el7                            ||
||  Bugfix        |  1572864774.0  |  oddjob.x86_64                                          |  None      |  Installed      |  oddjob.x86_64:0:0.31.5-4.el7                                     ||
||  Bugfix        |  1572864774.0  |  oddjob-mkhomedir.x86_64                                |  None      |  Installed      |  oddjob-mkhomedir.x86_64:0:0.31.5-4.el7                           ||
||  Bugfix        |  1572864770.0  |  openjpeg-libs.x86_64                                   |  None      |  Installed      |  openjpeg-libs.x86_64:0:1.5.1-18.el7                              ||
||  Bugfix        |  1570703376.0  |  openldap.x86_64                                        |  None      |  Installed      |  openldap.x86_64:0:2.4.44-21.el7_6                                ||
||  Bugfix        |  1570703392.0  |  openssh.x86_64                                         |  None      |  Installed      |  openssh.x86_64:0:7.4p1-21.el7                                    ||
||  Bugfix        |  1570703415.0  |  openssh-clients.x86_64                                 |  None      |  Installed      |  openssh-clients.x86_64:0:7.4p1-21.el7                            ||
||  Bugfix        |  1570703415.0  |  openssh-server.x86_64                                  |  None      |  Installed      |  openssh-server.x86_64:0:7.4p1-21.el7                             ||
||  Bugfix        |  1570703423.0  |  openssl.x86_64                                         |  None      |  Installed      |  openssl.x86_64:1:1.0.2k-19.el7                                   ||
||  Bugfix        |  1570703371.0  |  openssl-libs.x86_64                                    |  None      |  Installed      |  openssl-libs.x86_64:1:1.0.2k-19.el7                              ||
||  Bugfix        |  1572864754.0  |  orc.x86_64                                             |  None      |  Installed      |  orc.x86_64:0:0.4.26-1.el7                                        ||
||  Bugfix        |  1521826976.0  |  os-prober.x86_64                                       |  None      |  Installed      |  os-prober.x86_64:0:1.58-9.el7                                    ||
||  Bugfix        |  1572864804.0  |  osinfo-db.noarch                                       |  None      |  Installed      |  osinfo-db.noarch:0:20190319-2.el7                                ||
||  Bugfix        |  1572864778.0  |  osinfo-db-tools.x86_64                                 |  None      |  Installed      |  osinfo-db-tools.x86_64:0:1.1.0-1.el7                             ||
||  Bugfix        |  1521826909.0  |  p11-kit.x86_64                                         |  None      |  Installed      |  p11-kit.x86_64:0:0.23.5-3.el7                                    ||
||  Bugfix        |  1521826922.0  |  p11-kit-trust.x86_64                                   |  None      |  Installed      |  p11-kit-trust.x86_64:0:0.23.5-3.el7                              ||
||  Security      |  1568028358.0  |  pango.x86_64                                           |  Important |  Installed      |  pango.x86_64:0:1.42.4-4.el7_7                                    ||
||  Bugfix        |  1572864765.0  |  pangomm.x86_64                                         |  None      |  Installed      |  pangomm.x86_64:0:2.40.1-1.el7                                    ||
||  Bugfix        |  1572864821.0  |  pciutils.x86_64                                        |  None      |  Installed      |  pciutils.x86_64:0:3.5.1-3.el7                                    ||
||  Bugfix        |  1521826965.0  |  pciutils-libs.x86_64                                   |  None      |  Installed      |  pciutils-libs.x86_64:0:3.5.1-3.el7                               ||
||  Bugfix        |  1521826903.0  |  pcre.x86_64                                            |  None      |  Installed      |  pcre.x86_64:0:8.32-17.el7                                        ||
||  Bugfix        |  1568028351.0  |  pcsc-lite-libs.x86_64                                  |  None      |  Installed      |  pcsc-lite-libs.x86_64:0:1.8.8-8.el7                              ||
||  Bugfix        |  1569399327.0  |  perl-Getopt-Long.noarch                                |  None      |  Installed      |  perl-Getopt-Long.noarch:0:2.40-3.el7                             ||
||  Bugfix        |  1521826916.0  |  pinentry.x86_64                                        |  None      |  Installed      |  pinentry.x86_64:0:0.8.1-17.el7                                   ||
||  Bugfix        |  1572864766.0  |  pinentry-gtk.x86_64                                    |  None      |  Installed      |  pinentry-gtk.x86_64:0:0.8.1-17.el7                               ||
||  Bugfix        |  1568028352.0  |  pixman.x86_64                                          |  None      |  Installed      |  pixman.x86_64:0:0.34.0-1.el7                                     ||
||  Bugfix        |  1570703392.0  |  polkit.x86_64                                          |  None      |  Installed      |  polkit.x86_64:0:0.112-22.el7_7.1                                 ||
||  Bugfix        |  1572864783.0  |  poppler.x86_64                                         |  None      |  Installed      |  poppler.x86_64:0:0.26.5-38.el7                                   ||
||  Bugfix        |  1572864783.0  |  poppler-glib.x86_64                                    |  None      |  Installed      |  poppler-glib.x86_64:0:0.26.5-38.el7                              ||
||  Bugfix        |  1572864764.0  |  psmisc.x86_64                                          |  None      |  Installed      |  psmisc.x86_64:0:22.20-16.el7                                     ||
||  Bugfix        |  1521826985.0  |  pth.x86_64                                             |  None      |  Installed      |  pth.x86_64:0:2.0.7-23.el7                                        ||
||  Bugfix        |  1572864821.0  |  pulseaudio.x86_64                                      |  None      |  Installed      |  pulseaudio.x86_64:0:10.0-5.el7                                   ||
||  Bugfix        |  1572864840.0  |  pulseaudio-gdm-hooks.x86_64                            |  None      |  Installed      |  pulseaudio-gdm-hooks.x86_64:0:10.0-5.el7                         ||
||  Bugfix        |  1572864780.0  |  pulseaudio-libs.x86_64                                 |  None      |  Installed      |  pulseaudio-libs.x86_64:0:10.0-5.el7                              ||
||  Bugfix        |  1572864780.0  |  pulseaudio-libs-glib2.x86_64                           |  None      |  Installed      |  pulseaudio-libs-glib2.x86_64:0:10.0-5.el7                        ||
||  Bugfix        |  1572864821.0  |  pulseaudio-module-bluetooth.x86_64                     |  None      |  Installed      |  pulseaudio-module-bluetooth.x86_64:0:10.0-5.el7                  ||
||  Bugfix        |  1570703374.0  |  pyOpenSSL.x86_64                                       |  None      |  Installed      |  pyOpenSSL.x86_64:0:0.13.1-4.el7                                  ||
||  Bugfix        |  1572864768.0  |  pykickstart.noarch                                     |  None      |  Installed      |  pykickstart.noarch:0:1.99.66.21-1.el7                            ||
||  Bugfix        |  1572864762.0  |  pyparted.x86_64                                        |  None      |  Installed      |  pyparted.x86_64:1:3.9-15.el7                                     ||
||  Bugfix        |  1521826943.0  |  pyserial.noarch                                        |  None      |  Installed      |  pyserial.noarch:0:2.6-6.el7                                      ||
||  Security      |  1570703373.0  |  python.x86_64                                          |  Important |  Installed      |  python.x86_64:0:2.7.5-86.el7                                     ||
||  Bugfix        |  1572864766.0  |  python-augeas.noarch                                   |  None      |  Installed      |  python-augeas.noarch:0:0.5.0-2.el7                               ||
||  Bugfix        |  1521826942.0  |  python-backports.x86_64                                |  None      |  Installed      |  python-backports.x86_64:0:1.0-8.el7                              ||
||  Bugfix        |  1521826942.0  |  python-backports-ssl_match_hostname.noarch             |  None      |  Installed      |  python-backports-ssl_match_hostname.noarch:0:3.5.0.1-1.el7       ||
||  Bugfix        |  1572864780.0  |  python-brlapi.x86_64                                   |  None      |  Installed      |  python-brlapi.x86_64:0:0.6.0-16.el7                              ||
||  Bugfix        |  1570703374.0  |  python-chardet.noarch                                  |  None      |  Installed      |  python-chardet.noarch:0:2.2.1-3.el7                              ||
||  Bugfix        |  1570703373.0  |  python-ethtool.x86_64                                  |  None      |  Installed      |  python-ethtool.x86_64:0:0.8-8.el7                                ||
||  Bugfix        |  1570703374.0  |  python-ipaddr.noarch                                   |  None      |  Installed      |  python-ipaddr.noarch:0:2.1.11-2.el7                              ||
||  Bugfix        |  1521826937.0  |  python-ipaddress.noarch                                |  None      |  Installed      |  python-ipaddress.noarch:0:1.0.16-2.el7                           ||
||  Bugfix        |  1568028353.0  |  python-javapackages.noarch                             |  None      |  Installed      |  python-javapackages.noarch:0:3.4.1-11.el7                        ||
||  Bugfix        |  1570703374.0  |  python-jinja2.noarch                                   |  None      |  Installed      |  python-jinja2.noarch:0:2.7.2-4.el7                               ||
||  Bugfix        |  1521826946.0  |  python-jsonpatch.noarch                                |  None      |  Installed      |  python-jsonpatch.noarch:0:1.2-4.el7                              ||
||  Security      |  1570703373.0  |  python-libs.x86_64                                     |  Important |  Installed      |  python-libs.x86_64:0:2.7.5-86.el7                                ||
||  Bugfix        |  1570703374.0  |  python-linux-procfs.noarch                             |  None      |  Installed      |  python-linux-procfs.noarch:0:0.4.11-4.el7                        ||
||  Bugfix        |  1570703374.0  |  python-magic.noarch                                    |  None      |  Installed      |  python-magic.noarch:0:5.11-35.el7                                ||
||  Bugfix        |  1572864777.0  |  python-meh.noarch                                      |  None      |  Installed      |  python-meh.noarch:0:0.25.3-1.el7                                 ||
||  Bugfix        |  1572864784.0  |  python-meh-gui.noarch                                  |  None      |  Installed      |  python-meh-gui.noarch:0:0.25.3-1.el7                             ||
||  Bugfix        |  1572864784.0  |  python-nss.x86_64                                      |  None      |  Installed      |  python-nss.x86_64:0:0.16.0-3.el7                                 ||
||  Bugfix        |  1521826945.0  |  python-prettytable.noarch                              |  None      |  Installed      |  python-prettytable.noarch:0:0.7.2-3.el7                          ||
||  Bugfix        |  1572864782.0  |  python-pwquality.x86_64                                |  None      |  Installed      |  python-pwquality.x86_64:0:1.2.3-5.el7                            ||
